episode,reward,epsilon,loss,avg_q_value
0,-196.75951398420497,0.995,5.781391980601292,0.10531239479518774
1,-106.94981550226386,0.990025,76.94699897891597,0.07156114030237261
2,-434.9414769283513,0.985074875,96.06399290198866,-0.3767467043565019
3,-147.42796155931245,0.9801495006250001,89.6683860746297,-0.8603903488679365
4,-77.1301768751171,0.9752487531218751,126.94102292212229,-0.9424851186691768
5,-94.06279547216936,0.9703725093562657,107.39211899508601,-0.6534175180870554
6,-92.38525585618379,0.9655206468094844,100.5674753136105,-0.576175364624295
7,-76.24260872953134,0.960693043575437,88.65252096225053,-0.843449261596697
8,-96.71765952820721,0.9558895783575597,95.83377415950481,-0.021645445147385964
9,-147.73361465364317,0.9511101304657719,98.45110014800368,1.4932062584778358
10,-106.8708087787281,0.946354579813443,93.292999467429,1.5969558936160277
11,-109.91734459036411,0.9416228069143757,110.09616909856382,-0.14675191253342706
12,-91.08545136028798,0.9369146928798039,105.78182488441468,1.5871801078071197
13,-101.9478357572117,0.9322301194154049,96.26186782858345,2.6892103556166873
14,-95.06927765406196,0.9275689688183278,105.87866057591005,-2.8449495949528436
15,-199.5957014474224,0.9229311239742362,94.12691575102508,-1.984496963210404
16,-147.70652334005308,0.918316468354365,124.51437460382779,-4.778122272756365
17,-143.3417725269672,0.9137248860125932,98.69661379125384,3.7147692885663774
18,-165.49273339626475,0.9091562615825302,89.65479255372827,-0.8628306187350642
19,-59.67805989732817,0.9046104802746175,104.98240624443959,2.17714056801998
20,-66.2455110174245,0.9000874278732445,97.24679271767779,3.7717645746178743
21,-245.1566673980488,0.8955869907338783,83.52984958097159,4.6608920786754195
22,-136.22477101611483,0.8911090557802088,81.25260231494903,2.743266521766782
23,-161.58139301146494,0.8866535105013078,74.85729832172393,-3.4122458612918853
24,-183.25368015944184,0.8822202429488013,80.50057736962242,3.2220370299388876
25,-275.6307887103983,0.8778091417340573,101.20737428542895,-7.394282818859459
26,-161.84158158374748,0.8734200960253871,89.1294402855785,-2.536637402757877
27,-274.69923941524405,0.8690529955452602,58.940170744845744,-8.70328301881489
28,-149.8968009873371,0.8647077305675338,65.54533493828464,5.6108368817087895
29,-119.36476684518179,0.8603841919146962,72.07317865485012,3.577355079721696
30,-195.4754505682413,0.8560822709551227,74.33939553366767,3.267100935512119
31,-394.0143412498056,0.851801859600347,64.95986543477528,2.7262312400908697
32,-347.1747015935202,0.8475428503023453,52.099072679992794,2.1135016269404296
33,-96.71206593574686,0.8433051360508336,43.46888753965303,4.830266052832851
34,-198.34100378799081,0.8390886103705794,52.86562617592333,-19.003966120996587
35,-97.02323589472418,0.8348931673187264,60.4803664426912,4.026542423462326
36,5.274344206675195,0.8307187014821328,45.10759923689895,1.4168780655082729
37,-173.38009352308706,0.8265651079747222,43.072616168822364,1.8998230264961034
38,18.39778665722526,0.8224322824348486,45.72892395138741,-16.668144043207167
39,-340.0574481668924,0.8183201210226743,45.498617447557905,-3.8471052166340605
40,-128.22131795750494,0.8142285204175609,40.228172855377196,-3.214782525698344
41,-62.89880263867492,0.810157377815473,42.3566184534746,6.497474870845383
42,-244.47692854528552,0.8061065909263957,36.995573811478664,3.1759474808043175
43,-69.9965893303716,0.8020760579717637,36.697606247956635,4.824700276749056
44,-54.901807385879906,0.798065677681905,34.47685427135892,6.677624816846365
45,-126.51608687731152,0.7940753492934954,28.69380106152715,4.377221473668878
46,-143.1785886772288,0.7901049725470279,37.892190395569315,1.4917046813940515
47,-144.65908554022087,0.7861544476842928,33.36896224582897,-4.948807667108143
48,-274.15462506738595,0.7822236754458713,35.17036996700967,-5.249320790344893
49,-96.63888624587726,0.778312557068642,34.683275638088105,-3.360261856788589
50,-116.79545250495069,0.7744209942832988,27.688286989927292,6.5195235306663175
51,-118.42158985572415,0.7705488893118823,41.21755863058156,6.577375873409468
52,-132.90685102795226,0.7666961448653229,33.18343161046505,-5.444104424118995
53,-59.13317800369363,0.7628626641409962,34.413854934866464,5.589260945067046
54,-100.73814877272429,0.7590483508202912,34.55790396655599,6.884228081752856
55,-251.47016746917336,0.7552531090661897,27.870766336184282,-4.517879380801549
56,-180.15520114999703,0.7514768435208588,26.71152284041695,4.225290545173313
57,-131.9952244943667,0.7477194593032545,29.18874782000401,2.230726873689844
58,-148.31453729357693,0.7439808620067382,28.53855570094792,1.5191044695382043
59,-27.40415687670324,0.7402609576967045,28.906381090035598,10.996359606807152
60,-309.9385729373891,0.736559652908221,26.621987729560672,-2.6190514118652644
61,-183.99633656954,0.7328768546436799,28.699606379309852,4.048738407892185
62,-67.66676769882017,0.7292124703704616,25.77881449266197,7.8733815444158575
63,-117.58751038237406,0.7255664080186093,24.72051431859533,6.7287468208232895
64,-123.67324486177489,0.7219385759785162,29.396688273974828,-4.11686059726136
65,-98.86267329966371,0.7183288830986236,27.291037162629568,6.286265866422072
66,-27.36359839311926,0.7147372386831305,23.184728241392545,11.214533284306526
67,-59.40849540521429,0.7111635524897149,24.007058050518943,1.0225267251332602
68,-280.0629480331485,0.7076077347272662,23.397589507736736,-4.870662238590325
69,-275.7026156042124,0.7040696960536299,34.88321269624601,-1.4716613685212485
70,-206.51969481008524,0.7005493475733617,23.851568699772677,0.5588002351126564
71,-138.22197249144943,0.697046600835495,26.562943042098702,5.889066174432829
72,-131.95489581145625,0.6935613678313175,24.73867591305783,-1.6526980589879186
73,-140.99713544977305,0.6900935609921609,29.732275908407956,-0.3614912340822427
74,-164.27182937232334,0.6866430931872001,21.346649448979985,2.3165790721999877
75,-137.71298722478042,0.6832098777212641,30.510918238031582,4.864791421909032
76,-63.6915622444871,0.6797938283326578,20.90557244533801,9.810343915269575
77,-92.33680351469197,0.6763948591909945,30.761940193407742,9.468467595507798
78,-72.82414210185846,0.6730128848950395,27.168470403620304,6.849411689598142
79,-72.94940401478584,0.6696478204705644,24.043711097801435,2.3331797666774663
80,-37.36854884167929,0.6662995813682115,24.308136109993836,4.751444140605837
81,-13.932598535294801,0.6629680834613705,29.90327844089932,-4.362038987543848
82,-68.71846633641299,0.6596532430440636,24.9906178210911,5.008270097406287
83,-95.79411532039882,0.6563549768288433,30.71935107352886,4.045358433368358
84,-59.80042068494424,0.653073201944699,21.549191983666006,3.703736746874381
85,-63.543776657515146,0.6498078359349755,27.81834965425989,9.863880062448805
86,-18.036023979581287,0.6465587967553006,26.88251070300145,12.052541125176559
87,-269.7424396749742,0.6433260027715241,29.079737239935266,-14.155910442429265
88,-135.78285734240083,0.6401093727576664,27.796412592584435,1.643962479450486
89,-5.030065272634403,0.6369088258938781,25.15614766761905,14.206256525926902
90,-20.589593467321677,0.6337242817644086,22.735057366916113,10.865628548626388
91,-92.01057258125996,0.6305556603555866,29.733825690952347,-0.310403723269701
92,-76.04951357011102,0.6274028820538087,23.873030139668153,10.278916713329824
93,-211.26576893888694,0.6242658676435396,25.89003335684538,-4.5505108358338475
94,-182.08312533888312,0.6211445383053219,29.845939635038377,-8.046422981619834
95,-197.7125374444915,0.6180388156137953,29.52570951070717,6.653218374326289
96,-89.12609971704566,0.6149486215357263,30.35948096526848,9.600164279177948
97,-164.44039100347283,0.6118738784280476,32.347476195066406,-1.2302623524879799
98,-36.06878245569649,0.6088145090359074,34.76299214065075,11.141936981465136
