episode,reward,epsilon,loss,avg_q_value
0,-96.98871023666194,0.997,5.0703612018804085,0.28669060334082574
1,-121.32020084209225,0.994009,65.57343153051428,2.4646806985408336
2,-124.56962891127431,0.991026973,79.57822490439696,2.0818573993795058
3,-122.23012579958477,0.988053892081,71.81469098766252,2.019990903316158
4,-370.7104877489901,0.985089730404757,81.52927708360883,3.971917900774214
5,-219.80579965655437,0.9821344612135428,67.58256664389656,1.376044552950632
6,-120.05704655067012,0.9791880578299021,73.78753534353004,1.3844659162579842
7,-160.09179448729324,0.9762504936564125,74.26003224906243,1.601576837420228
8,-378.17874843208597,0.9733217421754432,55.61519774691812,-1.4369945875208439
9,-127.79201746623072,0.9704017769489168,74.10132934222712,2.6123717762181693
10,-193.16449011910055,0.9674905716180701,81.89544792175293,7.370274891172136
11,-168.21861095418984,0.9645880999032158,82.84531106231033,13.255741951927062
12,-184.77376350108568,0.9616943356035061,57.013412061664795,13.304655664496952
13,-196.4373059237211,0.9588092525966956,69.42855199782744,15.227345996900745
14,-157.37774276867611,0.9559328248389055,81.84698431332906,13.415405105948448
15,-103.58186749274677,0.9530650263643888,68.55956659652293,18.37868886627257
16,-67.09499450448874,0.9502058312852957,61.63349833666721,16.232217149199727
17,-278.89723500824095,0.9473552137914398,76.38984658360481,14.006575247049332
18,-136.51028900031798,0.9445131481500655,74.67053398872034,15.309041588734358
19,-143.4763793629627,0.9416796087056153,59.337077795267106,14.920291123390198
20,-272.16374790520007,0.9388545698794984,59.74489362706843,17.964525240598267
21,-137.04871199030728,0.93603800616986,62.72449464646597,23.592306076889
22,-220.15818949117204,0.9332298921513504,44.17773228221469,39.194759734953294
23,-270.62758641088215,0.9304302024748964,50.214323442033,37.04250144958496
24,-211.69319731696658,0.9276389118674717,53.6565650039249,33.960459382820225
25,-69.72401398483171,0.9248559951318693,48.23725077739129,30.097660711942574
26,-94.99480894895544,0.9220814271464737,41.12793475004934,27.24580913469676
27,-131.61110851064083,0.9193151828650342,40.03629320627683,31.18090965763315
28,-197.44203135220437,0.9165572373164391,65.35326380888621,26.169503614107768
29,-97.4966422948755,0.9138075656044898,55.342164445491065,21.327089245120685
30,-220.54520925780986,0.9110661429076764,49.855043369335135,19.52780037168618
31,-191.93943051713757,0.9083329444789534,34.603752362835515,41.46397444578978
32,-54.29894657673916,0.9056079456455165,51.73465594123392,32.418940727325044
33,-132.74820743668693,0.90289112180858,48.904033639492134,32.6134546269209
34,-93.82871351429667,0.9001824484431542,41.61893614390317,35.6702434946509
35,-170.86104103404153,0.8974819010978248,47.844986602317455,28.30166664650274
36,-106.68390088393741,0.8947894553945313,51.4879982044112,22.764883828612994
37,-193.8053322157102,0.8921050870283477,48.8270455461809,15.230759718637357
38,-105.27302364662704,0.8894287717672626,42.939066164930104,23.78066250262126
39,-82.8967935928243,0.8867604854519608,50.306372745749876,25.49712981514095
40,-146.6171355633315,0.884100203995605,40.459644839167595,28.91225519279639
41,-117.8723546020902,0.8814479033836181,31.178780553832887,37.02702981612039
42,-172.51170285861988,0.8788035596734672,34.91818392629454,43.04536645229046
43,-24.818699970586835,0.8761671489944468,30.071508134565047,22.844349826535872
44,-328.08193955981585,0.8735386475474635,28.831593148043897,12.730510620797267
45,-182.13942320082242,0.8709180316048211,34.48057543795283,18.784551255768392
46,-203.3522396006108,0.8683052775100066,33.75946336493772,21.18723402303808
47,-257.8147810222614,0.8657003616774767,34.600705878188215,18.672514157990616
48,-272.73196979377406,0.8631032605924442,30.408747370305814,2.017082154750824
49,-115.21836750072744,0.860513950810667,37.19479422258294,25.715812573743904
50,-120.88408104870608,0.857932408958235,26.65284736077864,-4.797402950433584
51,-129.23344315139397,0.8553586117313603,39.10371419209153,12.361606903930209
52,-106.91110380478898,0.8527925358961662,25.314139048629833,23.14039815892683
