episode,reward,epsilon,loss
194,-38.33946809391696,0.5566162367776242,19.42997778501266
195,-179.0173451368325,0.5549463880672914,25.068762523062684
196,-36.00206529814335,0.5532815489030894,20.324577995415392
197,-197.73021916836763,0.5516217042563801,16.763130548634106
198,-89.59038097710615,0.549966839143611,22.06758341531862
199,-79.88347540939552,0.5483169386261801,27.130054074104386
200,-57.84356520697662,0.5466719878103016,27.350667837521303
201,-71.6147103196953,0.5450319718468707,27.565238928132587
202,-96.52125888717816,0.5433968759313301,31.959406847583836
203,21.119875754786676,0.5417666853035361,20.99226565821336
204,-63.68005687468742,0.5401413852476254,30.81756739460643
205,-328.74340906045416,0.5385209610918825,25.39313635995343
206,-80.58502060389203,0.5369053982086068,23.979217328876256
207,-196.5382186749041,0.535294682013981,29.02643646871237
208,-175.23116410658514,0.5336887979679391,25.508142684569144
209,-156.72095903900166,0.5320877315740353,25.312038882358653
210,-7.699056900103642,0.5304914683793133,30.75613110010014
211,-0.12075736523343039,0.5288999939741753,27.69230037016027
212,-37.26845306059067,0.5273132939922528,28.437095236330524
213,-74.75112162511084,0.525731354110276,26.43240972402474
214,-55.61852614217887,0.5241541600479452,27.084788866400718
215,-41.88345318771714,0.5225816975678014,20.0922119070272
216,-39.1422824457038,0.521013952475098,25.44785632330553
217,-244.280968294574,0.5194509106176727,27.548587833967108
218,-50.15280309690146,0.5178925578858197,24.8448954641819
219,-78.63929451039161,0.5163388802121622,21.352724126622647
220,-57.39887056820882,0.5147898635715258,27.550363008181254
221,-68.44043137380524,0.5132454939808112,25.907578764677048
222,-74.67444208875592,0.5117057574988688,25.44522604942322
223,-15.692078705084086,0.5101706402263723,34.818350007136665
224,-6.2793872968928355,0.5086401283056932,32.96688733083425
225,-53.59858949836784,0.5071142079207761,26.259616670250892
226,-8.844889997462916,0.5055928652970137,31.991265198111535
227,-53.09422291488674,0.5040760867011227,28.613320043610365
228,-21.85743997972675,0.5025638584410194,28.129494828787465
229,-60.79396230536217,0.5010561668656963,32.40678311901531
230,-126.87255893675743,0.49955299836509925,38.45036588680744
231,-57.5195161209368,0.49805433937000393,40.185371910292524
232,-39.24889998937597,0.4965601763518939,41.378030415662785
233,-34.8811555530815,0.49507049582283824,44.15421941939821
234,-16.16674874676636,0.49358528433536975,38.69999226028397
235,-75.50841833675514,0.49210452848236363,41.55295554757118
236,-57.2302149273317,0.49062821489691655,42.985049752473834
237,-22.394396283432414,0.4891563302522258,40.96190219131305
238,24.591830556612138,0.48768886126146915,40.2514550639737
239,-59.09632009257189,0.48622579467768473,44.03167527832397
240,-251.6541899313989,0.4847671172936517,38.53358346564429
241,28.2952944062377,0.4833128159417707,35.20212349534672
242,1.2537812267176065,0.4818628774939454,46.06583027727902
243,-17.18811388140954,0.48041728886146357,40.66815477049351
244,-64.19607597191114,0.4789760369948792,41.156239198029404
245,-105.54434920369216,0.47753910888389456,45.12763990323568
246,-36.89032961601095,0.4761064915572429,42.982062519550325
247,8.202242036528839,0.4746781720825711,37.82342676615715
248,-296.20445562790036,0.4732541375663234,37.88256039320779
249,-31.76115209155114,0.4718343751536244,43.44482014063146
250,-36.88799974349215,0.47041887202816357,50.35670843479796
251,-38.2914630954737,0.4690076154120791,40.83700843083859
252,-56.656052600579535,0.46760059256584285,36.880776248375575
253,-20.31583279899529,0.4661977907881453,42.07022062945366
254,22.589092980204498,0.4647991974157809,38.95308446610111
255,-99.96779442537803,0.46340479982353355,40.02063181074403
256,-186.39593103629772,0.46201458542406293,46.972337805609186
257,-11.468542594170197,0.4606285416677907,39.881301655530926
258,-55.27142996744182,0.45924665604278736,38.9400743950497
259,-17.30346527005402,0.457868916074659,38.703920768031594
260,22.041884530499857,0.45649530932643506,32.646675600892024
261,-48.14916731532506,0.45512582339845575,39.18731345156188
262,-75.8815748512884,0.45376044592826037,44.93160551244562
263,-59.52286710540988,0.4523991645904756,45.7613295596838
264,-24.083458133982433,0.45104196709670413,46.416134382429576
265,-32.237350347087585,0.449688841195414,46.48767447862469
266,-49.66180046118469,0.4483397746718278,45.18776470756531
267,-19.8301583095122,0.4469947553478123,47.5236727889155
268,-32.33701418872002,0.44565377108176885,41.983747361284316
269,-38.70994333120838,0.44431680976852356,45.66195994019508
270,-5.912178805534268,0.44298385933921797,47.97511598619364
271,-73.55482748254305,0.4416549077612003,37.19919335588496
272,-14.613933910987555,0.4403299430379167,39.495993075948775
273,35.251953915898184,0.43900895320880295,39.01930982915182
274,-71.81019272726844,0.43769192634917653,34.97853876818781
275,73.74292055864376,0.436378850570129,39.523119067311285
276,2.097297918736814,0.4350697140184186,30.525419153085277
277,-24.091647105378343,0.43376450487636337,45.26415294026016
278,-59.56601158879114,0.43246321136173427,42.64592885521223
279,17.040645797468187,0.43116582172764906,48.91459242275783
280,-0.29908537796168844,0.42987232426246613,40.094908963052596
281,-33.6476141133638,0.42858270728967873,50.22094615527562
282,-7.786478914702265,0.4272969591678097,43.03650710892677
283,-98.45711291871866,0.4260150682903063,55.007066562590815
284,-4.962405637672086,0.4247370230854354,41.581414025068284
285,8.88819872983332,0.4234628120161791,37.96950039133295
286,17.947394631319668,0.42219242358013054,52.58824223652482
287,-37.04089101592464,0.4209258463093902,40.751775319337845
288,-177.08552985460759,0.419663068770462,38.32917524938998
289,-185.00546391002638,0.4184040795641506,41.29450852276352
290,-48.52193236516246,0.41714886732545814,36.95372609463003
291,28.156090003910975,0.41589742072348174,41.8884376535813
292,-70.22730649686302,0.4146497284613113,42.459957311118856
293,-11.086553755475649,0.41340577927592737,39.315949176366516
294,-194.6098501286022,0.41216556193809956,47.24332423222659
295,-200.62251027885515,0.41092906525228523,38.80916860323994
296,-35.01983098297221,0.40969627805652836,51.71825444698334
297,-8.289489047590564,0.40846718922235875,37.41985118769585
298,-128.51664473450495,0.40724178765469166,30.086942164034678
299,-73.21028965790825,0.4060200622917276,32.49116217862269
300,11.97723734122738,0.4048020021048524,42.08322241061773
301,23.791292349257475,0.40358759609853784,36.704018840335664
302,-34.15637849729114,0.4023768333102422,43.540926473855976
303,25.44442181189109,0.4011697028103115,40.29909730100632
304,-28.660533858483493,0.3999661937018806,43.7234282078743
305,31.779811392113828,0.39876629512077494,50.08848875941652
306,-105.25720237217017,0.3975699962354126,42.77773094677925
307,-192.65215149560487,0.3963772862467064,53.39587532762271
308,67.62136417284722,0.39518815438796623,43.88185374593735
309,-0.07129513828255085,0.3940025899248023,32.556497210043446
310,-43.234406680216786,0.3928205821550279,36.66682359993458
311,-48.00813512060186,0.39164212040856283,37.53559687098519
312,-4.163655338652859,0.39046719404733715,32.65589586500886
313,-4.738962143204148,0.38929579246519513,22.1726851660358
314,-37.67298757172193,0.38812790508779954,36.563344445373076
315,-134.73353146035308,0.38696352137253615,35.03536204187787
316,-115.75409389303327,0.38580263080841853,27.141918014671845
317,-156.996162001793,0.3846452229159933,32.35760181094453
318,-150.60032843595474,0.3834912872472453,34.00448805786843
319,34.60532457928317,0.3823408133855036,31.188901464343072
320,105.05180341869765,0.38119379094534706,36.395983567237856
321,50.13671219892913,0.380050209572511,36.99501901340484
322,14.78609000657697,0.3789100589437935,29.645590565620214
323,-71.38015070233209,0.3777733287669621,32.31859357210628
324,48.23905904282701,0.37664000878066123,35.08651593267918
325,-221.7577591493689,0.37551008875431924,31.827629334926606
326,14.213319336073141,0.37438355848805627,34.73706916703118
327,8.637524254186516,0.3732604078125921,36.29830889196585
328,-177.25109686947454,0.37214062658915437,36.36419281273177
329,-15.09992510789452,0.3710242047093869,42.03726869660455
330,-23.787371307045916,0.3699111320952587,34.612118502275656
331,-165.73432091500314,0.36880139869897294,31.68065755238087
332,82.61041576784193,0.367694994502876,29.524467165708543
333,-13.941563200780806,0.3665919095193674,37.540263153548935
334,93.29456629066216,0.36549213379080925,27.79668018078804
335,72.94089261466092,0.3643956573894368,34.318332916140555
336,-10.334456100679034,0.3633024704172685,25.655693779508752
337,70.15332749337568,0.3622125630060167,27.95093264389038
338,105.77539500472496,0.3611259253169986,31.45967286372185
339,91.69110245295953,0.3600425475410476,31.58170566213131
340,-15.390504461041573,0.3589624198984244,25.84355554473934
341,-197.43988598845786,0.35788553263872913,26.79380799869413
342,48.508010870961115,0.35681187604081294,28.375555788874625
343,-390.4149539475112,0.3557414404126905,28.269270309012573
344,51.81273659160375,0.35467421609145244,27.371970969080927
345,-200.50895385870058,0.35361019344317807,27.88461739345864
346,-2.2507108127893503,0.35254936286284855,18.81206961144182
347,-91.22345831131666,0.35149171477426,29.792442848682402
348,-308.6558759680453,0.3504372396299372,25.382189974445723
349,55.606641318558864,0.3493859279110474,27.709263239741325
350,38.16798119778406,0.34833777012731426,30.20077776120714
351,113.70075720714797,0.34729275681693234,26.911602345585823
352,-8.903114554320936,0.3462508785464815,20.93678843679507
353,97.69454250285395,0.34521212591084205,26.54932872247696
354,7.420218888136819,0.34417648953310953,25.3070903788805
355,115.51604864751751,0.3431439600645102,25.289199318051338
356,-19.64957306088879,0.34211452818431665,23.49591091120243
357,3.5280002828842782,0.3410881845997637,28.993694532485236
358,5.650495700310884,0.3400649200459644,30.026087068929904
359,71.41007567756145,0.3390447252858265,21.53344468522072
360,-77.05641168033225,0.33802759110996905,33.74284114837646
361,128.81292341746405,0.3370135083366391,20.54247261428833
362,-119.49840060129415,0.3360024678116292,23.425582404758618
363,102.79837430511215,0.3349944604081943,18.14092266321182
364,3.975378890905233,0.33398947702696974,18.674133507551346
365,63.771332522052994,0.3329875085958888,21.76540505671501
366,49.22060103433461,0.33198854607010114,19.62370482099056
367,45.3473374458203,0.33099258043189084,21.341451001524923
368,103.54227405339118,0.32999960269059514,22.9049923620224
369,23.847413791760317,0.32900960388252337,19.26435511655548
370,105.25518949657281,0.3280225750708758,20.924179847836495
371,60.22197453997212,0.32703850734566314,15.749186996340752
372,151.10499501437133,0.32605739182362614,14.742062977433205
373,19.41276608603186,0.3250792196481553,15.224246292233467
374,82.01079259962592,0.3241039819892108,13.370041137576104
375,163.95109210979825,0.32313167004324317,13.804979204416275
376,130.62231617684404,0.32216227503311345,14.408204203128815
377,117.10841002654229,0.3211957882080141,12.630179044246674
378,12.41656465951823,0.32023220084339005,6.737462606965279
379,129.84640650250722,0.31927150424085987,12.39157611477375
380,151.6441034853723,0.3183136897281373,12.96278808516264
381,120.99767899871347,0.31735874865895286,14.170970357894898
382,122.42837811353552,0.316406672412976,13.127317270576954
383,-55.42780887272194,0.3154574523957371,14.177783525557745
384,15.406459060373933,0.3145110800385499,10.87714279165455
385,95.8508456780502,0.31356754679843424,12.85178391891718
386,170.23398601781167,0.31262684415803893,13.329683751702309
387,107.11330661025858,0.3116889636255648,13.097445418000222
388,151.33555024078933,0.3107538967346881,11.069243234574795
389,41.859670577439125,0.30982163504448407,10.197027151346207
390,250.0333708227631,0.3088921701393506,7.380171502867347
391,133.87939241362216,0.30796549362893255,7.559989302814007
392,109.95790049381631,0.30704159714804574,8.324167685389519
393,96.40928566605876,0.3061204723566016,8.384340699672698
394,-41.592184603551416,0.3052021109395318,12.551769615229913
395,107.48765509138971,0.3042865046067132,9.302984643518924
396,153.74130762902328,0.30337364509289305,7.620927147269249
397,240.0597257076044,0.30246352415761435,7.462363427995067
398,66.76649534655664,0.3015561335851415,6.576146355330944
399,138.6709864752687,0.30065146518438607,7.045271454542875
400,35.09907782230616,0.2997495107888329,7.063512660384178
401,109.30695692254824,0.2988502622564664,7.280481877923012
402,103.4053424714547,0.29795371146969696,6.147571300446987
403,142.2492680102643,0.29705985033528787,5.951477675884962
404,120.22468514217843,0.296168670784282,6.800119114100933
405,-219.31599205558564,0.29528016477192914,11.88012132830307
406,255.3367131650201,0.29439432427761336,5.479143180355832
407,124.38466403449658,0.2935111413047805,6.950575296461582
408,248.05156046379938,0.29263060788086614,5.984774757958816
409,81.7110888406838,0.2917527160572235,6.542483483821154
410,213.03224673224685,0.29087745790905184,8.554329159906356
411,136.86479813321117,0.2900048255353247,4.780075080811978
412,128.0894252738619,0.28913481105871874,5.602552122056484
413,74.9211379417865,0.28826740662554257,5.3278589262664315
414,62.4601490980653,0.28740260440566595,4.839739764660597
415,-58.768298140320624,0.28654039659244895,4.242888382221634
416,119.6373718454865,0.2856807754026716,5.125801829040051
417,257.4580724759461,0.2848237330764636,5.826212851366957
418,-11.71686978596017,0.2839692618772342,5.450430373622947
419,100.55411806341766,0.2831173540916025,5.223944032341242
420,126.23980815775258,0.28226800202932767,6.588452384620905
421,126.85218793533932,0.28142119802323967,5.426810787439346
422,137.95163483039397,0.28057693442917,5.419509343445301
423,-38.555180223918484,0.27973520362588244,4.1326315418909525
424,12.947117292900955,0.2788959980150048,4.221765036891107
425,208.59957995150089,0.2780593100209598,5.66699239332447
426,265.4495199373571,0.2772251320908969,7.480683372830445
427,203.35129386840026,0.2763934566946242,6.303366570199122
428,133.40196280037753,0.2755642763245403,5.46630249992013
429,227.35970043428685,0.27473758349556665,7.843332428337388
430,90.23367165599365,0.27391337074507993,4.282933770447969
431,-43.946776699252396,0.2730916306328447,7.541990803319867
432,18.775843918290803,0.27227235574094616,8.754442890415659
433,195.7298514024419,0.2714555386737233,6.567072810848316
434,112.97996439512718,0.2706411720577021,5.507572712957859
435,-192.51331971283417,0.269829248541529,5.504310262375983
436,137.08775894489264,0.2690197607959044,6.400932260841131
437,-30.732755831287122,0.26821270151351667,10.292044618166983
438,-51.50327406270256,0.2674080634089761,8.73610743867957
439,125.44431951314576,0.2666058392187492,5.701376323014498
440,-179.79834139873662,0.26580602170109296,5.343421224857631
441,-4.69126479133223,0.26500860363598966,5.0749458829058876
442,3.2986673505407964,0.2642135778250817,3.325316423611925
443,204.10546460458238,0.26342093709160647,5.5761661944684064
444,246.57766889563712,0.26263067428033166,8.619303257216382
445,253.5555484661905,0.26184278225749064,8.73166308107328
446,76.60215059799506,0.26105725391071816,6.021282783895731
447,33.55045320148341,0.260274082148986,6.005175664753257
448,159.03918133436463,0.2594932599025391,7.342213751345873
449,119.52967711530998,0.25871478012283144,7.635684052556753
450,139.16851946965596,0.25793863578246295,6.920529361903667
451,175.06673138800858,0.2571648198751156,7.487707264602184
452,210.4933196949895,0.25639332541549026,8.753788761084987
453,-5.3405174389185674,0.2556241454392438,8.569985117018224
454,138.59722601419853,0.25485727300292604,7.702327063053846
455,51.697897944927405,0.25409270118391725,8.507397359942798
456,96.70405478407015,0.2533304230803655,9.021024069190025
457,51.66257702946257,0.25257043181112443,7.724965761691331
458,50.14765957675897,0.25181272051569104,12.424991307098692
459,-20.63212670742182,0.251057282354144,3.919322611166621
460,9.867732699631475,0.25030411050708157,10.191479325486767
461,118.99888383494269,0.24955319817556032,7.437215651720762
462,-24.408732234990154,0.24880453858103363,11.01558447524205
463,240.8897357850613,0.24805812496529053,10.105239213302436
464,98.64898784656665,0.24731395059039465,9.4147171921134
465,242.30606295374653,0.24657200873862348,7.243849393660607
466,138.8874668417251,0.2458322927124076,9.84639809164405
467,109.34789621769694,0.24509479583427038,8.403255936831236
468,140.8175168657803,0.24435951144676757,8.993131280988456
469,255.163057917781,0.24362643291242728,6.950537397801089
470,237.2023419102609,0.24289555361369,7.192951979437781
471,94.59342895386082,0.24216686695284892,10.818599730551243
472,246.3893616191496,0.24144036635199037,8.177449888011939
473,181.59945851445534,0.24071604525293439,10.073756210803985
474,258.5820054721353,0.2399938971171756,8.044555245948736
475,265.32007400085934,0.23927391542582405,10.859868681747614
476,167.657648491729,0.23855609367954658,11.882211444437504
477,201.19002819528015,0.23784042539850794,9.468754344365813
478,219.18295144168053,0.2371269041223124,8.575093474496027
479,241.391581611159,0.23641552340994548,11.58039023380601
480,85.99844301355456,0.23570627683971565,11.108309228807688
481,65.95032354006736,0.2349991580091965,10.044113079369069
482,98.61047815527479,0.2342941605351689,10.196723691254855
483,33.80995146427787,0.23359127805356342,8.034877576664382
484,295.2099613233448,0.23289050421940272,7.606678058330278
485,194.65367143198785,0.2321918327067445,8.88424905752334
486,144.0807046648427,0.23149525720862427,9.602628244072198
487,12.602800520799818,0.2308007714369984,8.782107974801745
488,137.6867356549236,0.2301083691226874,10.627079151004553
489,247.24150488364336,0.22941804401531934,8.660881919703606
490,172.87983705573845,0.2287297898832734,9.93123473099391
491,256.3499004545648,0.22804360051362357,9.831111323740952
492,-231.42620101910632,0.2273594697120827,5.626032618027699
493,222.50391335830096,0.22667739130294645,8.618660763308808
494,150.99267304787185,0.22599735912903762,10.000506514430047
495,153.4816969140024,0.2253193670516505,9.319948201477528
496,82.16222796822183,0.22464340895049556,10.190866272777319
497,251.49789431176157,0.22396947872364406,8.095554152138476
498,97.203505425256,0.22329757028747313,9.51143222630024
499,288.132480935507,0.2226276775766107,8.670276148319244
500,127.25413436332636,0.22195979454388087,8.987554115235806
501,146.77737220045753,0.22129391516024924,8.806086780011654
502,141.08570495855867,0.2206300334147685,7.179979628354311
503,-173.86332358387648,0.2199681433145242,10.400659666332619
504,210.06035438732744,0.21930823888458062,11.143683360892364
505,-17.346342630536938,0.21865031416792688,14.850654886406698
506,-46.22268542396644,0.2179943632254231,11.624369513988494
